,Cluster_0,Cluster_1,Cluster_2,Cluster_3
1557961_s_at,5.094540906333341,4.055145000000001,4.177297222222222,5.308199483582798
1555869_a_at,4.909011573025166,1.3552625000000003,1.7972388888888888,4.906890596000023
1557285_at,6.1596646464905715,5.789269999999999,6.241269444444445,5.928462595794711
1552922_at,4.906890596000009,1.3915499999999996,1.873191666666667,4.907474446238434
1553179_at,4.906890596000009,1.39779,1.8767833333333332,4.906890596000023
1555430_at,4.906890596000009,1.4937174999999998,1.7021249999999999,4.907774822278169
1552553_a_at,7.006756397389932,5.907419999999999,5.874691666666667,5.323525180420542
1554636_at,5.071373783547179,4.341172499999998,4.680461111111111,5.587963150301337
1555233_at,4.910282832691833,1.6050475,1.9307111111111115,4.906969558721878
1554216_at,4.906890596000009,2.11325,1.4735055555555556,4.906890596000023
1553156_at,4.906890596000009,1.0330525000000004,2.316022222222222,4.906890596000023
1554018_at,4.908595169559757,1.6963150000000002,2.7096083333333336,4.912303327433798
1553082_at,4.906890596000009,1.1302725,2.138175,4.906890596000023
1553474_at,4.906890596000009,1.4120850000000003,2.454505555555556,4.908639568629162
1559037_a_at,4.908315177943405,1.4466700000000003,2.0625138888888888,4.9110328528642615
1556617_a_at,4.906890596000009,1.3753125000000002,1.8103194444444444,4.906890596000023
1555270_a_at,4.906890596000009,2.548525,1.417325,4.964127522009956
1556980_at,4.906890596000009,1.2753325,1.8692416666666674,4.906890596000023
1553883_at,4.906890596000009,1.4278675,2.867975,4.908139166215255
1558565_at,4.906890596000009,1.3816925000000002,1.8583749999999999,4.906890596000023
1557842_at,4.917516993559758,1.3091799999999998,2.7288305555555556,4.923576253589427
1555572_at,4.908959116138373,1.3141725,2.5872527777777767,4.907530483665586
1553007_a_at,4.909813037930827,1.3343650000000002,2.015833333333333,4.906890596000023
1552379_at,4.906890596000009,1.3547524999999998,2.436786111111111,4.906890596000023
1552436_a_at,4.906890596000009,1.3586925,1.9116805555555554,4.906890596000023
1558778_s_at,4.914222313672965,1.0004199999999996,3.1576111111111107,4.923777895288103
1559722_at,4.907700239484286,1.7473799999999997,2.107902777777778,4.907093245523202
1559144_x_at,4.906890596000009,1.83398,1.5489666666666666,4.907618205831149
1554386_at,4.909193521836487,1.1475150000000003,2.2930055555555553,4.911004415198699
1556096_s_at,4.906890596000009,1.6755475,1.972547222222222,4.9109952374271755
1556938_a_at,4.906890596000009,1.5910325,2.4631,4.90867781651989
1556927_at,4.917863855018877,1.4438374999999997,2.763383333333333,4.943497909837772
1553086_at,4.906890596000009,1.6969024999999998,1.6796277777777777,4.906890596000023
1555166_a_at,4.9092944079874306,1.6511924999999998,1.8993916666666673,4.906890596000023
1553089_a_at,4.906890596000009,1.4514749999999998,1.8390333333333335,4.906890596000023
1553465_a_at,4.906890596000009,1.3322099999999997,2.1089333333333333,4.907198905284791
1553489_a_at,4.906890596000009,1.4545400000000002,1.8457138888888889,4.906890596000023
1555229_a_at,4.906890596000009,1.3399524999999999,2.194358333333333,4.91286861338744
1554676_at,9.694251552559752,9.162482500000001,9.117827777777778,8.614114464698675
1557443_s_at,4.906890596000009,1.7743475000000004,1.9719888888888886,4.908131680947043
1552740_at,4.910178176930827,1.6262300000000003,2.2361222222222223,4.908795603715255
1554314_at,4.920522763603783,1.5555225,2.7874416666666666,4.912701953556314
1552851_at,4.906890596000009,1.92972,1.9519388888888887,4.921512379894062
1552715_a_at,5.722553103025162,4.5428225,5.197849999999999,5.467989447933793
1557646_at,4.910636035477997,1.5361925,2.429819444444444,4.908869833735122
1552466_x_at,4.906890596000009,1.5644475000000004,2.1723777777777773,4.908336017278169
1556599_s_at,4.920649207352211,3.6243775,3.8659499999999998,5.399519140205315
1554776_at,4.907010777276739,1.8952649999999998,1.7307055555555553,4.907374770635785
1554908_at,4.907560858037745,1.4363725000000005,1.9054888888888888,4.906890596000023
1555286_at,4.912215532566047,1.2372725,2.476027777777778,4.914755374135785
1554970_at,4.906890596000009,1.4449225,1.8872500000000005,4.906890596000023
1556739_at,5.317378387855354,4.383287500000002,5.027930555555553,5.844577818854317
1556220_at,4.9099673203836565,1.5095625000000001,2.4551333333333334,4.916599638993401
1558773_s_at,4.907560858037745,1.5541675,1.7175888888888886,4.912280074145718
1552504_a_at,6.598765260553461,5.061847499999999,4.88105,5.250119678980146
1554401_a_at,4.906890596000009,1.4055799999999996,2.1520888888888887,4.9070779586755195
1555689_at,4.936059045088059,1.7329599999999996,2.5535249999999996,4.915201182923864
1554579_a_at,4.9455732223710775,3.534425,4.105872222222222,5.402999308261611
1552974_at,4.915780815201267,1.4661075000000003,2.9809833333333327,4.928133564764923
1556889_s_at,4.907939030993719,2.157255,2.085680555555555,4.916993689115918
1554128_at,6.007890760842779,3.388137499999999,6.325411111111112,6.094964918145706
1556406_at,4.906890596000009,1.3555449999999998,2.130505555555556,4.906890596000023
1552511_a_at,4.913380810226424,1.5578950000000003,2.8329888888888894,4.9336009530099565
1554999_at,6.623507038817613,5.707365000000001,5.53338611111111,5.610144488238424
1556378_a_at,4.906890596000009,1.7199049999999996,1.9220638888888888,4.907943827023202
1552774_a_at,4.910769032226424,1.7035575,2.1678305555555553,4.922371030877506
1557642_at,4.906890596000009,1.5659675000000004,2.4362416666666666,4.906890596000023
1555567_s_at,4.906890596000009,1.3798225,2.293263888888889,4.906890596000023
1555630_a_at,8.66541651745912,8.766839999999998,8.648625000000001,8.340321141231792
1559563_at,4.906890596000009,1.726255,1.6356805555555558,4.906890596000023
1559141_s_at,4.906890596000009,1.7316750000000003,2.060736111111111,4.906890596000023
1556329_a_at,4.930601760459129,1.7017324999999999,3.3022388888888887,4.988747442450354
1556630_at,4.909724944484286,1.6073949999999997,2.1172333333333335,4.906890596000023
1554504_at,4.907040575509443,1.6396275000000002,2.6053138888888885,4.907585871370884
1552563_a_at,4.917818163314474,1.941925,2.110955555555556,4.9485479483245225
1556209_at,6.165470646415093,6.0402474999999995,5.9053111111111125,6.221142360072854
1553374_at,4.908184995603783,1.512765,2.5126972222222226,4.9075314120728715
1556158_at,4.910962625364789,1.4849849999999998,2.654608333333334,4.914511467572871
1554810_at,5.0608776456729645,1.2949550000000003,4.105475000000001,5.088736220658963
1555221_at,4.906890596000009,1.4899700000000002,2.068344444444445,4.906890596000023
1552572_a_at,4.9092944079874306,1.5285275,2.990991666666666,4.911464609837772
1556758_at,4.923169311201268,1.325105,2.638627777777778,4.923370795304658
1558743_at,4.906890596000009,1.908015,2.196538888888889,4.906890596000023
1557621_at,4.906890596000009,1.4886524999999997,1.8872583333333337,4.906890596000023
1552666_a_at,4.908866779201267,1.5361250000000002,2.3222333333333336,4.907355217963599
1555875_at,4.92101434372328,2.0386925000000007,1.8128416666666665,4.9084979695993605
1556854_at,4.91084759162265,1.5301975000000003,1.8678944444444443,4.906890596000023
1554751_at,4.907217338635229,1.3366525,2.702511111111111,4.907662835466911
1554368_at,4.90761686780504,1.8273924999999998,2.0137444444444443,4.907258249351017
1557921_s_at,4.907010777276739,1.8546375000000004,1.9481416666666667,4.907748282566248
1554540_at,4.906890596000009,1.5411874999999997,2.7355777777777774,4.906938130082804
1559470_at,4.906890596000009,1.9021599999999999,2.0011333333333337,4.906890596000023
1555103_s_at,4.925239493213845,1.3279275000000004,3.0689250000000006,4.924721077327837
1552321_a_at,4.906890596000009,1.2552999999999996,2.4380611111111112,4.908097789480156
1557139_at,4.911776167433971,2.0463950000000004,1.8749500000000003,4.906890596000023
1552398_a_at,8.918427577773587,8.559012499999998,8.342027777777778,7.766299982794703
1553622_a_at,4.907158799377368,1.4260725,2.4844388888888895,4.906890596000023
1556554_at,4.906890596000009,1.291385,2.212183333333334,4.906890596000023
1559116_s_at,4.907918889911959,2.1009024999999992,1.5719388888888886,4.906890596000023
1554404_a_at,4.906890596000009,1.3636524999999997,2.033769444444444,4.906890596000023
1556199_a_at,4.906890596000009,1.7800275000000003,1.831666666666667,4.909498972248367
1555862_s_at,4.963089528157241,3.254237500000001,2.3800749999999997,5.164712202519883
1559410_at,6.898438526094341,7.567815,7.852447222222223,7.561222181059602
1558234_at,5.036455838993719,2.2986925000000005,2.178713888888889,4.907153908380819
1559270_at,4.906890596000009,1.6570175000000003,2.3732305555555557,4.906922337880818
1556500_a_at,4.906890596000009,1.7922324999999997,2.071916666666667,4.909075776655653
1555753_x_at,4.906890596000009,1.7034875,1.779516666666666,4.906890596000023
1554891_at,4.906890596000009,1.4047899999999998,2.2201249999999995,4.907599618533136
1556309_s_at,4.906890596000009,1.6762449999999998,1.8148027777777775,4.906890596000023
1555164_at,4.9125153229874305,1.6261974999999995,2.131908333333333,4.917649844956977
1555251_a_at,4.983927444522022,1.8196499999999998,2.3024305555555555,4.923563624195387
1559548_at,4.906890596000009,1.529285,2.035925,4.911639621301347
1558796_a_at,5.039836540433971,2.255635,2.7477916666666666,4.914251837877506
1558186_s_at,4.906890596000009,1.7965449999999996,2.0602111111111103,4.907138814731812
1554952_s_at,7.0465169741509435,5.886899999999999,5.732633333333335,5.295473975874189
1556200_a_at,4.9102293997547255,1.6208975000000003,2.1624749999999997,4.909674050397373
1559114_a_at,4.920315854364787,1.6788149999999995,2.3814805555555556,4.91245519775499
1554403_a_at,4.907891845018876,2.2339475,1.6516527777777779,4.907572084533135
1553851_at,4.906890596000009,1.9295674999999999,2.2839222222222224,4.906890596000023
1555309_a_at,4.906890596000009,1.5780175,2.013558333333333,4.906890596000023
1552573_s_at,4.906890596000009,1.5422775000000006,2.4812138888888886,4.906890596000023
1556429_a_at,4.908934521396236,1.94512,2.0351305555555554,4.923226905645718
1559117_at,8.71977598123899,8.342339999999998,8.654019444444442,8.450135322019866
1553607_at,4.913245550213846,1.9250725000000002,2.3113222222222216,4.909135270026514
1553497_at,4.906890596000009,1.750905,1.7895166666666666,4.906890596000023
1557889_at,5.392467000905669,2.6406749999999994,2.8700750000000004,4.94062341394042
1553911_at,4.906890596000009,1.3794624999999996,2.2544611111111106,4.906890596000023
1558402_at,4.906890596000009,1.3747099999999999,2.4858027777777782,4.906890596000023
1555740_a_at,4.913701128257871,1.3615949999999997,2.568483333333334,4.911891393897374
1555610_at,4.906890596000009,1.9326,2.299847222222222,4.906890596000023
1555726_at,4.906890596000009,1.6915300000000002,2.2508777777777778,4.906890596000023
1557161_at,4.911445028955983,1.5034500000000002,2.6298277777777774,4.908460438559626
1552378_s_at,4.956291481603783,1.4780650000000002,3.206991666666666,4.956064018771547
1555116_s_at,5.311189729981139,3.5517725000000007,2.5678750000000004,4.920394577284791
1559696_at,4.942184143471707,1.6700775,2.2958666666666665,4.922968452278168
1555357_at,4.907010777276739,1.6687850000000002,2.8086083333333325,4.908284676440421
1556894_at,5.062962640704412,1.519065,3.9011500000000003,5.043023163086113
1554771_at,4.906890596000009,1.7454450000000001,1.9090472222222223,4.919594620649029
1559497_at,4.907755398031456,1.399685,2.805133333333333,4.906890596000023
1553396_a_at,6.181773014364785,5.33838,5.391497222222222,6.191469239367554
1552629_a_at,4.906890596000009,1.7043874999999997,2.043186111111111,4.912898054115917
1555315_a_at,4.907275502641519,1.5391099999999995,2.286061111111111,4.906890596000023
1557713_at,4.911098311503154,1.47418,2.173519444444444,4.906890596000023
1552783_at,4.906890596000009,2.029935,2.108941666666666,4.906890596000023
1559310_at,4.906890596000009,1.95704,2.236838888888889,4.906890596000023
1559425_at,7.3420030278050366,7.5819600000000005,7.8988055555555565,7.652678718831124
1554158_at,4.906890596000009,1.7120999999999995,2.292080555555556,4.907183953360951
